scene_id,image_id,image_path,component_instance_mask_path,defect_semantic_mask_path,component_yolo_path,defect_yolo_path,domain,split,task_type,training_use,evaluation_eligible,classification_eligible,lighting_profile,background_asset_id,scene_seed,attempt,instance_count,distinct_class_count,component_status_labels,source_parent_ids,composition_family_id,width,height,image_sha256,component_mask_sha256,defect_mask_sha256,component_yolo_sha256,defect_yolo_sha256,background_mean_luma,background_std_luma,background_p99_luma,component_mean_luma,component_background_luma_delta,component_background_luma_ratio,component_light_spill_p99,component_light_spill_max,background_luma_reference,config_sha256,generator_version,qc_gate_version,qc_status,human_verified,background_params_json,sensor_params_json,shadow_params_json
syn-v4-conv-0286,287,synthetic/v4_conveyor/images/train/syn-v4-conv-0286.jpg,synthetic/v4_conveyor/masks/component_visible_instances/train/syn-v4-conv-0286.png,synthetic/v4_conveyor/masks/defect_semantic/train/syn-v4-conv-0286.png,synthetic/v4_conveyor/labels/yolo_component_status/train/syn-v4-conv-0286.txt,synthetic/v4_conveyor/labels/yolo_defects/train/syn-v4-conv-0286.txt,synthetic_black_conveyor_multi_instance,train,multi_instance_detection_segmentation,TRAIN_ONLY_MULTI_SCENE_SYNTHETIC,NO,NO,cool_component_spot,IMGGEN-CONVEYOR-BLACK-V1,882648888,0,5,5,body_chip|surface_spot|lead_breakage|normal_proxy|contamination,syn-v2-700-body_chip-0019|syn-v2-700-surface_spot-0060|syn-v2-700-lead_breakage-0085|syn-v2-700-scratch-0023|syn-v2-700-contamination-0007,syn-v4-conv-0286,1280,720,425c967781b8f4558e6a52b0fc9fdcfd3384bd0978284d438a58278bd2752e32,2045f0d26daffcaf9a98fde7f390880b403b48cba6019db251f1e5e6d9c35e2f,9b0e0eec2aa1a3020e45965520d920ea207d5bb45c132ab03a57f2f7a298b85e,df53beba1818bba1d40ce262c8e7eb4c0d3caa2e841e41c47a8c73c5bd1e276d,41a26dc083d91b18a28e24bde2ce1363855f94d819facb950ed7db961be4d40d,29.920176,3.281016,39.497398,145.459808,115.539633,4.861596,0.000000,0.000000,SHADOWLESS_SAME_SENSOR_JPEG,fa5adb968da368a28b85a711cd7b3d0aab6829453361eb686e915af6797cf717,4.0.0,multi-instance-paired-clean-1024-v1,AUTO_PASS_MULTI_INSTANCE_PAIRED_CLEAN_1024,NO,"{""brightness"":0.85231008,""contrast"":0.95373133,""crop_x"":0,""crop_y"":208,""noise_seed"":3346633733,""noise_sigma"":0.56963972,""orientation_degrees"":270,""resized_height"":1280,""resized_width"":1280}","{""blur_radius_px"":0.09912883577167528,""jpeg_quality"":95,""noise_seed"":2397189785,""noise_sigma"":0.639265470689875}","{""blur_radius_px"":8.823555164382723,""instances"":[{""instance_index"":1,""offset_x_px"":2,""offset_y_px"":8,""opacity"":0.27483811},{""instance_index"":2,""offset_x_px"":2,""offset_y_px"":6,""opacity"":0.20523313},{""instance_index"":3,""offset_x_px"":0,""offset_y_px"":7,""opacity"":0.2091813},{""instance_index"":4,""offset_x_px"":4,""offset_y_px"":5,""opacity"":0.19497552},{""instance_index"":5,""offset_x_px"":-2,""offset_y_px"":10,""opacity"":0.2011036}]}"
syn-v4-conv-0287,288,synthetic/v4_conveyor/images/train/syn-v4-conv-0287.jpg,synthetic/v4_conveyor/masks/component_visible_instances/train/syn-v4-conv-0287.png,synthetic/v4_conveyor/masks/defect_semantic/train/syn-v4-conv-0287.png,synthetic/v4_conveyor/labels/yolo_component_status/train/syn-v4-conv-0287.txt,synthetic/v4_conveyor/labels/yolo_defects/train/syn-v4-conv-0287.txt,synthetic_black_conveyor_multi_instance,train,multi_instance_detection_segmentation,TRAIN_ONLY_MULTI_SCENE_SYNTHETIC,NO,NO,side_component_spot,IMGGEN-CONVEYOR-BLACK-V1,3397847956,0,5,5,contamination|lead_breakage|scratch|body_chip|body_crack,syn-v2-700-contamination-0051|syn-v2-700-lead_breakage-0076|syn-v2-700-scratch-0044|syn-v2-700-body_chip-0046|syn-v2-700-body_crack-0066,syn-v4-conv-0287,1280,720,216a919c4ad4cd62bf09db0b52f3071eabc23f65e334b87fae332f45921296f1,7c75fcb898a3b5e35e717d47dbdf95802ccebb68d5ded7b187c98b175cf3d297,4bc97234f86d1f4e57def0311388897953d01cbe4bf74abad7e13968ac0347cf,86b3270cdc7517bb001cce15aceb92b9d70e0641ce3901f6e5549d12caf9ece5,a0cea7708d487daabce491af59384d1fe67cc4af23c4fc4954e8ca4af5e845e0,28.724470,2.894932,37.000000,142.563004,113.838533,4.963120,0.000000,0.000000,SHADOWLESS_SAME_SENSOR_JPEG,fa5adb968da368a28b85a711cd7b3d0aab6829453361eb686e915af6797cf717,4.0.0,multi-instance-paired-clean-1024-v1,AUTO_PASS_MULTI_INSTANCE_PAIRED_CLEAN_1024,NO,"{""brightness"":0.84210043,""contrast"":0.93523049,""crop_x"":0,""crop_y"":122,""noise_seed"":4145628618,""noise_sigma"":1.09905764,""orientation_degrees"":180,""resized_height"":1280,""resized_width"":1280}","{""blur_radius_px"":0.0632282028949651,""jpeg_quality"":96,""noise_seed"":1827510273,""noise_sigma"":0.5559321191263535}","{""blur_radius_px"":5.34534729523879,""instances"":[{""instance_index"":1,""offset_x_px"":-1,""offset_y_px"":5,""opacity"":0.22878505},{""instance_index"":2,""offset_x_px"":-3,""offset_y_px"":7,""opacity"":0.22826765},{""instance_index"":3,""offset_x_px"":-1,""offset_y_px"":7,""opacity"":0.25380854},{""instance_index"":4,""offset_x_px"":2,""offset_y_px"":7,""opacity"":0.24248331},{""instance_index"":5,""offset_x_px"":2,""offset_y_px"":8,""opacity"":0.28189596}]}"
syn-v4-conv-0288,289,synthetic/v4_conveyor/images/train/syn-v4-conv-0288.jpg,synthetic/v4_conveyor/masks/component_visible_instances/train/syn-v4-conv-0288.png,synthetic/v4_conveyor/masks/defect_semantic/train/syn-v4-conv-0288.png,synthetic/v4_conveyor/labels/yolo_component_status/train/syn-v4-conv-0288.txt,synthetic/v4_conveyor/labels/yolo_defects/train/syn-v4-conv-0288.txt,synthetic_black_conveyor_multi_instance,train,multi_instance_detection_segmentation,TRAIN_ONLY_MULTI_SCENE_SYNTHETIC,NO,NO,neutral_component_spot,IMGGEN-CONVEYOR-BLACK-V1,1566281618,0,5,5,discoloration|normal_proxy|body_crack|scratch|contamination,syn-v2-700-discoloration-0080|syn-v2-700-contamination-0090|syn-v2-700-body_crack-0008|syn-v2-700-scratch-0044|syn-v2-700-contamination-0085,syn-v4-conv-0288,1280,720,642e2b4e00b1a8ecb8bd493f3f5a5916846376e64fcd8effd2b539fe8935e11f,3aed17b263149464af8d4b7d5e901b188d19c33774869a50e4602a8ed8aec7b4,b549691b38f7fca61e8471de1f93505d332933ed255a25da744414659c142257,613b9ca96373abb49983f595b8bdeac5d162a2d13f665730a166f9d4e876c859,6181b7411ab6b2538dfbf41be1dc5976be3415cf3de8f91fd6d3250d64d41b6d,30.857346,3.107750,39.502598,134.002350,103.145004,4.342640,0.000000,0.000000,SHADOWLESS_SAME_SENSOR_JPEG,fa5adb968da368a28b85a711cd7b3d0aab6829453361eb686e915af6797cf717,4.0.0,multi-instance-paired-clean-1024-v1,AUTO_PASS_MULTI_INSTANCE_PAIRED_CLEAN_1024,NO,"{""brightness"":0.87556,""contrast"":0.92272976,""crop_x"":0,""crop_y"":317,""noise_seed"":1740778397,""noise_sigma"":0.97320722,""orientation_degrees"":180,""resized_height"":1280,""resized_width"":1280}","{""blur_radius_px"":0.13032887468252521,""jpeg_quality"":92,""noise_seed"":3641562313,""noise_sigma"":1.0999687265599531}","{""blur_radius_px"":5.921265534590166,""instances"":[{""instance_index"":1,""offset_x_px"":-1,""offset_y_px"":5,""opacity"":0.31087564},{""instance_index"":2,""offset_x_px"":4,""offset_y_px"":7,""opacity"":0.18011127},{""instance_index"":3,""offset_x_px"":3,""offset_y_px"":5,""opacity"":0.25876695},{""instance_index"":4,""offset_x_px"":4,""offset_y_px"":9,""opacity"":0.20887781},{""instance_index"":5,""offset_x_px"":4,""offset_y_px"":8,""opacity"":0.25675586}]}"
syn-v4-conv-0289,290,synthetic/v4_conveyor/images/train/syn-v4-conv-0289.jpg,synthetic/v4_conveyor/masks/component_visible_instances/train/syn-v4-conv-0289.png,synthetic/v4_conveyor/masks/defect_semantic/train/syn-v4-conv-0289.png,synthetic/v4_conveyor/labels/yolo_component_status/train/syn-v4-conv-0289.txt,synthetic/v4_conveyor/labels/yolo_defects/train/syn-v4-conv-0289.txt,synthetic_black_conveyor_multi_instance,train,multi_instance_detection_segmentation,TRAIN_ONLY_MULTI_SCENE_SYNTHETIC,NO,NO,warm_component_spot,IMGGEN-CONVEYOR-BLACK-V1,2714075201,0,5,5,surface_spot|discoloration|body_chip|body_crack|lead_breakage,syn-v2-700-surface_spot-0071|syn-v2-700-discoloration-0018|syn-v2-700-body_chip-0046|syn-v2-700-body_crack-0047|syn-v2-700-lead_breakage-0069,syn-v4-conv-0289,1280,720,381da803f2299f09a9eb780056131bac679825e9d497fb785e741f79cddcfe59,e0362dd638bfc5275b6552f5fe8cded4825900ae0d29cc991275e55f814973d3,826e94b7250871451f25eda9e8bac4573758f5827168ed0fbb384934f0cf2794,90a6141a4f9f09f44e8a44a7dcd29a69d6a2d3de7c5000160dfe2c56a4d434c2,03f519e8252d7e6cef1c5f92b1561661afa78b976cdc4dcbaa50ae5fe956e814,30.159035,3.316929,40.000000,146.308548,116.149513,4.851234,0.000000,0.000000,SHADOWLESS_SAME_SENSOR_JPEG,fa5adb968da368a28b85a711cd7b3d0aab6829453361eb686e915af6797cf717,4.0.0,multi-instance-paired-clean-1024-v1,AUTO_PASS_MULTI_INSTANCE_PAIRED_CLEAN_1024,NO,"{""brightness"":0.85215945,""contrast"":0.97609621,""crop_x"":0,""crop_y"":230,""noise_seed"":277197502,""noise_sigma"":0.2294824,""orientation_degrees"":270,""resized_height"":1280,""resized_width"":1280}","{""blur_radius_px"":0.12795211615064428,""jpeg_quality"":93,""noise_seed"":3274023256,""noise_sigma"":0.3793219689460167}","{""blur_radius_px"":5.465268111097621,""instances"":[{""instance_index"":1,""offset_x_px"":1,""offset_y_px"":5,""opacity"":0.27419639},{""instance_index"":2,""offset_x_px"":-3,""offset_y_px"":6,""opacity"":0.30785756},{""instance_index"":3,""offset_x_px"":-3,""offset_y_px"":6,""opacity"":0.27928796},{""instance_index"":4,""offset_x_px"":3,""offset_y_px"":7,""opacity"":0.19943253},{""instance_index"":5,""offset_x_px"":1,""offset_y_px"":5,""opacity"":0.31675654}]}"
syn-v4-conv-0290,291,synthetic/v4_conveyor/images/train/syn-v4-conv-0290.jpg,synthetic/v4_conveyor/masks/component_visible_instances/train/syn-v4-conv-0290.png,synthetic/v4_conveyor/masks/defect_semantic/train/syn-v4-conv-0290.png,synthetic/v4_conveyor/labels/yolo_component_status/train/syn-v4-conv-0290.txt,synthetic/v4_conveyor/labels/yolo_defects/train/syn-v4-conv-0290.txt,synthetic_black_conveyor_multi_instance,train,multi_instance_detection_segmentation,TRAIN_ONLY_MULTI_SCENE_SYNTHETIC,NO,NO,cool_component_spot,IMGGEN-CONVEYOR-BLACK-V1,1207525056,0,5,5,surface_spot|body_chip|contamination|normal_proxy|discoloration,syn-v2-700-surface_spot-0004|syn-v2-700-body_chip-0035|syn-v2-700-contamination-0051|syn-v2-700-scratch-0060|syn-v2-700-discoloration-0045,syn-v4-conv-0290,1280,720,c36edb749f2bfa972f4f07582be90e19f0c87c618a571560341ff5e0fdd7088e,a7d1780d5667920b7f91e62f1789ad5babfc17aa7fdfc4213df2431c41d93c41,4677f47f73382537f33b76b3f69f4a2e256e841fc625f723d0e384dbceff4c4b,06018f4f8b40bb3270cb26b0fd42634ada1786dfa67c2006ca7ca441fe4d660f,f9dceff325df8cdb9f48a191f9aaf5a383bb6cd7fe472e961fdf60f9eb4ee46c,30.816664,3.166508,39.144402,139.501129,108.684465,4.526808,0.000000,0.000000,SHADOWLESS_SAME_SENSOR_JPEG,fa5adb968da368a28b85a711cd7b3d0aab6829453361eb686e915af6797cf717,4.0.0,multi-instance-paired-clean-1024-v1,AUTO_PASS_MULTI_INSTANCE_PAIRED_CLEAN_1024,NO,"{""brightness"":0.90289599,""contrast"":0.92942915,""crop_x"":0,""crop_y"":39,""noise_seed"":2628215355,""noise_sigma"":0.87373425,""orientation_degrees"":180,""resized_height"":1280,""resized_width"":1280}","{""blur_radius_px"":0.12947215780830598,""jpeg_quality"":96,""noise_seed"":2510372339,""noise_sigma"":0.8698874205097544}","{""blur_radius_px"":8.321508059703701,""instances"":[{""instance_index"":1,""offset_x_px"":0,""offset_y_px"":5,""opacity"":0.22405087},{""instance_index"":2,""offset_x_px"":-1,""offset_y_px"":10,""opacity"":0.20613685},{""instance_index"":3,""offset_x_px"":4,""offset_y_px"":6,""opacity"":0.25764717},{""instance_index"":4,""offset_x_px"":-2,""offset_y_px"":6,""opacity"":0.26741731},{""instance_index"":5,""offset_x_px"":-2,""offset_y_px"":9,""opacity"":0.22040394}]}"
syn-v4-conv-0291,292,synthetic/v4_conveyor/images/train/syn-v4-conv-0291.jpg,synthetic/v4_conveyor/masks/component_visible_instances/train/syn-v4-conv-0291.png,synthetic/v4_conveyor/masks/defect_semantic/train/syn-v4-conv-0291.png,synthetic/v4_conveyor/labels/yolo_component_status/train/syn-v4-conv-0291.txt,synthetic/v4_conveyor/labels/yolo_defects/train/syn-v4-conv-0291.txt,synthetic_black_conveyor_multi_instance,train,multi_instance_detection_segmentation,TRAIN_ONLY_MULTI_SCENE_SYNTHETIC,NO,NO,side_component_spot,IMGGEN-CONVEYOR-BLACK-V1,2337519877,0,5,5,body_crack|discoloration|scratch|body_chip|normal_proxy,syn-v2-700-body_crack-0037|syn-v2-700-discoloration-0013|syn-v2-700-scratch-0005|syn-v2-700-body_chip-0033|syn-v2-700-contamination-0052,syn-v4-conv-0291,1280,720,221954098feb6cad77cf00c7edbe8d94d925a8a2b001012508717e8ed8d197e3,ebba07d6ee9e7cf2a604dac582f0eaced63eaf2def8b049ccdf8b3b5b2d70e06,aa3d6d019c4fc54ef03276ad137677f67ad0b7472d58ab5c043ada392a708087,8b9f2b66201d10afaa952df3fdebcf03f94b3148187b27e5673406c580788273,02e0e5770120bb77a4d37954575d2440473fe5aa106b7d5f1fe7ff5e20456b70,33.153461,3.490944,43.000000,140.863449,107.709988,4.248831,0.000000,0.000000,SHADOWLESS_SAME_SENSOR_JPEG,fa5adb968da368a28b85a711cd7b3d0aab6829453361eb686e915af6797cf717,4.0.0,multi-instance-paired-clean-1024-v1,AUTO_PASS_MULTI_INSTANCE_PAIRED_CLEAN_1024,NO,"{""brightness"":0.91655848,""contrast"":0.94492762,""crop_x"":0,""crop_y"":20,""noise_seed"":2272359414,""noise_sigma"":0.01904091,""orientation_degrees"":0,""resized_height"":1280,""resized_width"":1280}","{""blur_radius_px"":0.048246461962603876,""jpeg_quality"":96,""noise_seed"":2769844955,""noise_sigma"":0.8542678954381597}","{""blur_radius_px"":6.2629491934913055,""instances"":[{""instance_index"":1,""offset_x_px"":1,""offset_y_px"":7,""opacity"":0.22080652},{""instance_index"":2,""offset_x_px"":-1,""offset_y_px"":5,""opacity"":0.26665628},{""instance_index"":3,""offset_x_px"":-2,""offset_y_px"":6,""opacity"":0.31618098},{""instance_index"":4,""offset_x_px"":4,""offset_y_px"":10,""opacity"":0.2253963},{""instance_index"":5,""offset_x_px"":5,""offset_y_px"":5,""opacity"":0.27521932}]}"
syn-v4-conv-0292,293,synthetic/v4_conveyor/images/train/syn-v4-conv-0292.jpg,synthetic/v4_conveyor/masks/component_visible_instances/train/syn-v4-conv-0292.png,synthetic/v4_conveyor/masks/defect_semantic/train/syn-v4-conv-0292.png,synthetic/v4_conveyor/labels/yolo_component_status/train/syn-v4-conv-0292.txt,synthetic/v4_conveyor/labels/yolo_defects/train/syn-v4-conv-0292.txt,synthetic_black_conveyor_multi_instance,train,multi_instance_detection_segmentation,TRAIN_ONLY_MULTI_SCENE_SYNTHETIC,NO,NO,neutral_component_spot,IMGGEN-CONVEYOR-BLACK-V1,1199419053,0,5,5,body_crack|contamination|surface_spot|discoloration|lead_breakage,syn-v2-700-body_crack-0044|syn-v2-700-contamination-0050|syn-v2-700-surface_spot-0090|syn-v2-700-discoloration-0070|syn-v2-700-lead_breakage-0008,syn-v4-conv-0292,1280,720,55142e030b6e94dd18a8fbda2824ec7ae1c1899c9962f0de238ba746e1ac7bce,f3316f019063ebb9e037d5697b31fb0f4b3e0c95d7a05f7ff111fc9f0ff24668,2d7ff61d05f34bc21710727670763d3757b9f18b8fe954230af9f9a57272b101,0ae6e6e4ac376a6cf05340bca1f13e878ff88a25133e4408a6ab4bd1927564db,0398e506eb15106eccd2078a54cabf7e7cf20cfecb0df8f92ba35da4dda25e54,28.993221,4.051565,39.855598,143.644913,114.651691,4.954431,0.000000,0.000000,SHADOWLESS_SAME_SENSOR_JPEG,fa5adb968da368a28b85a711cd7b3d0aab6829453361eb686e915af6797cf717,4.0.0,multi-instance-paired-clean-1024-v1,AUTO_PASS_MULTI_INSTANCE_PAIRED_CLEAN_1024,NO,"{""brightness"":0.82483224,""contrast"":1.04170563,""crop_x"":0,""crop_y"":174,""noise_seed"":1872268951,""noise_sigma"":1.05287252,""orientation_degrees"":90,""resized_height"":1280,""resized_width"":1280}","{""blur_radius_px"":0.06504427827723301,""jpeg_quality"":96,""noise_seed"":504769226,""noise_sigma"":1.1600860624853009}","{""blur_radius_px"":5.633012978112493,""instances"":[{""instance_index"":1,""offset_x_px"":-3,""offset_y_px"":6,""opacity"":0.3138366},{""instance_index"":2,""offset_x_px"":2,""offset_y_px"":8,""opacity"":0.18590388},{""instance_index"":3,""offset_x_px"":3,""offset_y_px"":8,""opacity"":0.28704241},{""instance_index"":4,""offset_x_px"":-3,""offset_y_px"":9,""opacity"":0.22483564},{""instance_index"":5,""offset_x_px"":1,""offset_y_px"":10,""opacity"":0.28307956}]}"
syn-v4-conv-0293,294,synthetic/v4_conveyor/images/train/syn-v4-conv-0293.jpg,synthetic/v4_conveyor/masks/component_visible_instances/train/syn-v4-conv-0293.png,synthetic/v4_conveyor/masks/defect_semantic/train/syn-v4-conv-0293.png,synthetic/v4_conveyor/labels/yolo_component_status/train/syn-v4-conv-0293.txt,synthetic/v4_conveyor/labels/yolo_defects/train/syn-v4-conv-0293.txt,synthetic_black_conveyor_multi_instance,train,multi_instance_detection_segmentation,TRAIN_ONLY_MULTI_SCENE_SYNTHETIC,NO,NO,warm_component_spot,IMGGEN-CONVEYOR-BLACK-V1,374089383,0,5,5,body_chip|normal_proxy|discoloration|scratch|surface_spot,syn-v2-700-body_chip-0019|syn-v2-700-contamination-0081|syn-v2-700-discoloration-0058|syn-v2-700-scratch-0067|syn-v2-700-surface_spot-0076,syn-v4-conv-0293,1280,720,c203fac137625b3e79ba1765308097a914a0f27928708a64ef09e5d6e8f0590e,4fb27548736d29bef1a852ffae321a8c7702b7d2c5daec4d8c6f7cd59399e55b,06cbd621b6b097ded90c47b8ef1f34e9986d4e3b4c13824cc367542b5172af4c,ba57bc05f22d1d18180270d92da347acbf64292096264fe74ffbd8199fffdd6a,49bd25ad9d5f4a6e5fbc2aaa828460a1b10314dd8a091fcfb5a676adcec386fe,31.597078,4.213497,42.931801,137.562973,105.965895,4.353661,0.000000,0.000000,SHADOWLESS_SAME_SENSOR_JPEG,fa5adb968da368a28b85a711cd7b3d0aab6829453361eb686e915af6797cf717,4.0.0,multi-instance-paired-clean-1024-v1,AUTO_PASS_MULTI_INSTANCE_PAIRED_CLEAN_1024,NO,"{""brightness"":0.90341532,""contrast"":1.03255367,""crop_x"":0,""crop_y"":14,""noise_seed"":339713328,""noise_sigma"":0.39126371,""orientation_degrees"":270,""resized_height"":1280,""resized_width"":1280}","{""blur_radius_px"":0.24731716522555214,""jpeg_quality"":92,""noise_seed"":692787613,""noise_sigma"":1.1834118403130236}","{""blur_radius_px"":5.638133084944816,""instances"":[{""instance_index"":1,""offset_x_px"":2,""offset_y_px"":10,""opacity"":0.25146746},{""instance_index"":2,""offset_x_px"":-2,""offset_y_px"":6,""opacity"":0.31051988},{""instance_index"":3,""offset_x_px"":-3,""offset_y_px"":7,""opacity"":0.27048707},{""instance_index"":4,""offset_x_px"":-1,""offset_y_px"":7,""opacity"":0.28542108},{""instance_index"":5,""offset_x_px"":0,""offset_y_px"":9,""opacity"":0.18182759}]}"
syn-v4-conv-0294,295,synthetic/v4_conveyor/images/train/syn-v4-conv-0294.jpg,synthetic/v4_conveyor/masks/component_visible_instances/train/syn-v4-conv-0294.png,synthetic/v4_conveyor/masks/defect_semantic/train/syn-v4-conv-0294.png,synthetic/v4_conveyor/labels/yolo_component_status/train/syn-v4-conv-0294.txt,synthetic/v4_conveyor/labels/yolo_defects/train/syn-v4-conv-0294.txt,synthetic_black_conveyor_multi_instance,train,multi_instance_detection_segmentation,TRAIN_ONLY_MULTI_SCENE_SYNTHETIC,NO,NO,cool_component_spot,IMGGEN-CONVEYOR-BLACK-V1,3400521405,0,5,5,discoloration|lead_breakage|normal_proxy|contamination|scratch,syn-v2-700-discoloration-0071|syn-v2-700-lead_breakage-0051|syn-v2-700-lead_breakage-0010|syn-v2-700-contamination-0078|syn-v2-700-scratch-0094,syn-v4-conv-0294,1280,720,4239c15026704a0df5988835d9eeb9c9298c8c99702491ed94c596ee618d48c4,ae65713969bc765ebf7e5c2b310631b23134dfafe9462ec52fbd539990f44848,5e012b9f5c79f758e88bf599395a7e69b352e5d6e7e6c7ff964eba4480424af9,899910ce643242566c56124c133f1a6a3193c86f80257528fa8f67ea97676db2,69d20c39fe2e7ed6082ecda85d98cf94c4a9e0478678e75b5e72459b5c2db494,27.797224,3.643185,37.144398,133.940079,106.142855,4.818470,0.000000,0.000000,SHADOWLESS_SAME_SENSOR_JPEG,fa5adb968da368a28b85a711cd7b3d0aab6829453361eb686e915af6797cf717,4.0.0,multi-instance-paired-clean-1024-v1,AUTO_PASS_MULTI_INSTANCE_PAIRED_CLEAN_1024,NO,"{""brightness"":0.77502243,""contrast"":1.00688651,""crop_x"":0,""crop_y"":20,""noise_seed"":1784869991,""noise_sigma"":0.04486599,""orientation_degrees"":0,""resized_height"":1280,""resized_width"":1280}","{""blur_radius_px"":0.08643490618658536,""jpeg_quality"":93,""noise_seed"":965132625,""noise_sigma"":0.8249658021000081}","{""blur_radius_px"":7.152133630642926,""instances"":[{""instance_index"":1,""offset_x_px"":1,""offset_y_px"":9,""opacity"":0.20904722},{""instance_index"":2,""offset_x_px"":1,""offset_y_px"":7,""opacity"":0.23787206},{""instance_index"":3,""offset_x_px"":-2,""offset_y_px"":10,""opacity"":0.30038337},{""instance_index"":4,""offset_x_px"":-3,""offset_y_px"":8,""opacity"":0.19819898},{""instance_index"":5,""offset_x_px"":4,""offset_y_px"":7,""opacity"":0.28945135}]}"
syn-v4-conv-0295,296,synthetic/v4_conveyor/images/train/syn-v4-conv-0295.jpg,synthetic/v4_conveyor/masks/component_visible_instances/train/syn-v4-conv-0295.png,synthetic/v4_conveyor/masks/defect_semantic/train/syn-v4-conv-0295.png,synthetic/v4_conveyor/labels/yolo_component_status/train/syn-v4-conv-0295.txt,synthetic/v4_conveyor/labels/yolo_defects/train/syn-v4-conv-0295.txt,synthetic_black_conveyor_multi_instance,train,multi_instance_detection_segmentation,TRAIN_ONLY_MULTI_SCENE_SYNTHETIC,NO,NO,side_component_spot,IMGGEN-CONVEYOR-BLACK-V1,1933765761,0,5,5,discoloration|normal_proxy|contamination|body_crack|lead_breakage,syn-v2-700-discoloration-0061|syn-v2-700-contamination-0052|syn-v2-700-contamination-0075|syn-v2-700-body_crack-0037|syn-v2-700-lead_breakage-0082,syn-v4-conv-0295,1280,720,4c3dbed3eac829d4154824682b0e34e7cf8e94b8e9a70959bb536c6f374c0d5b,26466896dd335ff24c4b0c11c3afa19a79269183db61490e068f14d2cae3503e,474958f0c6b4cbb0d66fa3c7041feec4b309dee3f7668f316be239e9a0ff3558,f37b1c0ccf8f397bc087698a358e71785d497e21c666028416849d6ea39a428a,d98bfa15632fa62a4efc42944aca78fb09f2ff653678cffe39bb7fa408a01053,32.208218,3.631153,42.144398,143.938538,111.730320,4.469000,0.000000,0.000000,SHADOWLESS_SAME_SENSOR_JPEG,fa5adb968da368a28b85a711cd7b3d0aab6829453361eb686e915af6797cf717,4.0.0,multi-instance-paired-clean-1024-v1,AUTO_PASS_MULTI_INSTANCE_PAIRED_CLEAN_1024,NO,"{""brightness"":0.91127572,""contrast"":0.97057055,""crop_x"":0,""crop_y"":70,""noise_seed"":2810725579,""noise_sigma"":0.6000676,""orientation_degrees"":90,""resized_height"":1280,""resized_width"":1280}","{""blur_radius_px"":0.1246411154811445,""jpeg_quality"":96,""noise_seed"":3875213365,""noise_sigma"":1.2800463110291567}","{""blur_radius_px"":5.046885894601518,""instances"":[{""instance_index"":1,""offset_x_px"":3,""offset_y_px"":10,""opacity"":0.22757059},{""instance_index"":2,""offset_x_px"":0,""offset_y_px"":5,""opacity"":0.20271441},{""instance_index"":3,""offset_x_px"":-2,""offset_y_px"":10,""opacity"":0.22505806},{""instance_index"":4,""offset_x_px"":-3,""offset_y_px"":8,""opacity"":0.18078391},{""instance_index"":5,""offset_x_px"":2,""offset_y_px"":5,""opacity"":0.26522783}]}"
